2024-06-06 16:06:39.100 | INFO     | agentscope.models:read_model_configs:174 - Load configs for model wrapper: qwen, wanx, gpt-4, InternLM2
2024-06-06 16:06:39.255 | INFO     | agentscope.utils.monitor:register:362 - Register metric [qwen-max.total_tokens] to SqliteMonitor with unit [token] and quota [None]
2024-06-06 16:06:39.255 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-06-06 16:06:39.255 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-06-06 16:06:39.264 | WARNING  | agentscope.models:read_model_configs:167 - config_name [qwen] already exists.
2024-06-06 16:06:39.264 | WARNING  | agentscope.models:read_model_configs:167 - config_name [qwen] already exists.
2024-06-06 16:06:39.264 | INFO     | agentscope.models:read_model_configs:174 - Load configs for model wrapper: qwen, wanx, gpt-4, InternLM2
2024-06-06 16:06:39.264 | INFO     | agentscope.models:read_model_configs:174 - Load configs for model wrapper: qwen, wanx, gpt-4, InternLM2
2024-06-06 16:07:54.187 | WARNING  | agentscope.models:read_model_configs:167 - config_name [qwen] already exists.
2024-06-06 16:07:54.187 | WARNING  | agentscope.models:read_model_configs:167 - config_name [qwen] already exists.
2024-06-06 16:07:54.187 | WARNING  | agentscope.models:read_model_configs:167 - config_name [qwen] already exists.
2024-06-06 16:07:54.188 | WARNING  | agentscope.models:read_model_configs:167 - config_name [wanx] already exists.
2024-06-06 16:07:54.188 | WARNING  | agentscope.models:read_model_configs:167 - config_name [wanx] already exists.
2024-06-06 16:07:54.188 | WARNING  | agentscope.models:read_model_configs:167 - config_name [wanx] already exists.
2024-06-06 16:07:54.188 | WARNING  | agentscope.models:read_model_configs:167 - config_name [gpt-4] already exists.
2024-06-06 16:07:54.189 | WARNING  | agentscope.models:read_model_configs:167 - config_name [InternLM2] already exists.
2024-06-06 16:07:54.188 | WARNING  | agentscope.models:read_model_configs:167 - config_name [gpt-4] already exists.
2024-06-06 16:07:54.188 | WARNING  | agentscope.models:read_model_configs:167 - config_name [gpt-4] already exists.
2024-06-06 16:07:54.189 | INFO     | agentscope.models:read_model_configs:174 - Load configs for model wrapper: qwen, wanx, gpt-4, InternLM2
2024-06-06 16:07:54.189 | WARNING  | agentscope.models:read_model_configs:167 - config_name [InternLM2] already exists.
2024-06-06 16:07:54.189 | WARNING  | agentscope.models:read_model_configs:167 - config_name [InternLM2] already exists.
2024-06-06 16:07:54.189 | INFO     | agentscope.models:read_model_configs:174 - Load configs for model wrapper: qwen, wanx, gpt-4, InternLM2
2024-06-06 16:07:54.189 | INFO     | agentscope.models:read_model_configs:174 - Load configs for model wrapper: qwen, wanx, gpt-4, InternLM2
2024-06-06 16:07:54.195 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.195 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.195 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.247 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.247 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.247 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.247 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.247 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.247 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.247 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.247 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.247 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.249 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.249 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.249 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.293 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.293 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.294 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.293 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.293 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.293 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.294 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.293 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.294 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.295 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.295 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.295 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.338 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.338 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.338 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.338 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.338 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.338 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.338 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.338 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.338 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.340 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.340 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.340 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.383 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.383 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.383 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.383 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.383 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.383 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.383 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.383 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.383 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.384 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-06-06 16:07:54.384 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-06-06 16:07:54.384 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-06-06 16:07:54.385 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.385 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.385 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.428 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.428 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.428 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.428 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.428 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.428 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.428 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.428 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.428 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.430 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.430 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.430 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.472 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.472 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.472 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.473 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.473 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.473 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.473 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.473 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.473 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.474 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.474 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.474 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.516 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.516 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.516 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.516 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.517 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.517 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.516 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.516 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.517 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.518 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.518 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.518 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.565 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.565 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.565 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.566 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.566 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.566 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.566 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.566 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.566 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.567 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.567 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.567 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.609 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.609 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.609 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.610 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.610 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.610 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.610 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.610 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.610 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.611 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.611 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.611 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.654 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.654 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.654 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.654 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.654 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.654 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.654 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.654 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.654 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.655 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.655 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.655 | INFO     | agentscope.models.model:__init__:257 - Initialize model [InternLM2]
2024-06-06 16:07:54.698 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.698 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.698 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.698 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.698 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.698 | WARNING  | agentscope.models.openai_model:__init__:83 - fail to get max_length for internlm2: 'Model [internlm2] not found in OPENAI_MAX_LENGTH. The last updated date is 20231212'
2024-06-06 16:07:54.698 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
2024-06-06 16:07:54.698 | INFO     | agentscope.utils.monitor:register_budget:554 - set budget None to internlm2
2024-06-06 16:07:54.698 | WARNING  | agentscope.utils.monitor:register_budget:584 - Calculate budgets for model [internlm2] is not supported
Moderator: 蔬菜类
Moderator: 蔬菜类
Moderator: 蔬菜类
2024-06-06 16:08:02.026 | WARNING  | agentscope.models.model:checking_wrapper:182 - Fail to parsing response: {
    "text": "{\"白菜\": \"是一种原产于中国的十字花科蔬菜，属于芸薹属，是二年生草本植物。其叶片呈长椭圆形，绿色或灰绿色，叶缘有锯齿，叶柄白色，肉质，叶基形成莲座状。白菜营养丰富，含有丰富的维生素C、维生素E、叶酸、钾、镁、锌等营养物质，有助于增强免疫力、促进消化、降低血压等。白菜在烹饪时有多种做法，如清炒、炖汤、炒肉等。\n\n茄子：是一种原产于亚洲和非洲的茄科蔬菜，属于茄属，是一种一年生草本植物。其果实呈长圆形或卵形，颜色多为紫色，质地肉质。茄子含有丰富的维生素C、维生素E、钾、镁等营养物质，有助于降低胆固醇、增强心血管健康。茄子在烹饪时有多种做法，如烤茄、茄子煲、炒茄子等。尽管白菜和茄子都是常见的蔬菜，但它们在外观、口感和营养成分上有所不同。\"",
    "embedding": null,
    "image_urls": null,
    "raw": {
        "id": "47",
        "choices": [
            {
                "finish_reason": "stop",
                "index": 0,
                "logprobs": null,
                "message": {
                    "content": "{\"白菜\": \"是一种原产于中国的十字花科蔬菜，属于芸薹属，是二年生草本植物。其叶片呈长椭圆形，绿色或灰绿色，叶缘有锯齿，叶柄白色，肉质，叶基形成莲座状。白菜营养丰富，含有丰富的维生素C、维生素E、叶酸、钾、镁、锌等营养物质，有助于增强免疫力、促进消化、降低血压等。白菜在烹饪时有多种做法，如清炒、炖汤、炒肉等。\n\n茄子：是一种原产于亚洲和非洲的茄科蔬菜，属于茄属，是一种一年生草本植物。其果实呈长圆形或卵形，颜色多为紫色，质地肉质。茄子含有丰富的维生素C、维生素E、钾、镁等营养物质，有助于降低胆固醇、增强心血管健康。茄子在烹饪时有多种做法，如烤茄、茄子煲、炒茄子等。尽管白菜和茄子都是常见的蔬菜，但它们在外观、口感和营养成分上有所不同。\"",
                    "role": "assistant",
                    "function_call": null,
                    "tool_calls": null
                }
            }
        ],
        "created": 1717661279,
        "model": "internlm2",
        "object": "chat.completion",
        "system_fingerprint": null,
        "usage": {
            "completion_tokens": 201,
            "prompt_tokens": 130,
            "total_tokens": 331
        }
    }
}.
 Exception: Invalid control character at: line 1 column 157 (char 156), 	 Attempt 1 / 3
2024-06-06 16:08:02.026 | WARNING  | agentscope.models.model:checking_wrapper:182 - Fail to parsing response: {
    "text": "{\"白菜\": \"是一种原产于中国的十字花科蔬菜，属于芸薹属，是二年生草本植物。其叶片呈长椭圆形，绿色或灰绿色，叶缘有锯齿，叶柄白色，肉质，叶基形成莲座状。白菜营养丰富，含有丰富的维生素C、维生素E、叶酸、钾、镁、锌等营养物质，有助于增强免疫力、促进消化、降低血压等。白菜在烹饪时有多种做法，如清炒、炖汤、炒肉等。\n\n茄子：是一种原产于亚洲和非洲的茄科蔬菜，属于茄属，是一种一年生草本植物。其果实呈长圆形或卵形，颜色多为紫色，质地肉质。茄子含有丰富的维生素C、维生素E、钾、镁等营养物质，有助于降低胆固醇、增强心血管健康。茄子在烹饪时有多种做法，如烤茄、茄子煲、炒茄子等。尽管白菜和茄子都是常见的蔬菜，但它们在外观、口感和营养成分上有所不同。\"",
    "embedding": null,
    "image_urls": null,
    "raw": {
        "id": "47",
        "choices": [
            {
                "finish_reason": "stop",
                "index": 0,
                "logprobs": null,
                "message": {
                    "content": "{\"白菜\": \"是一种原产于中国的十字花科蔬菜，属于芸薹属，是二年生草本植物。其叶片呈长椭圆形，绿色或灰绿色，叶缘有锯齿，叶柄白色，肉质，叶基形成莲座状。白菜营养丰富，含有丰富的维生素C、维生素E、叶酸、钾、镁、锌等营养物质，有助于增强免疫力、促进消化、降低血压等。白菜在烹饪时有多种做法，如清炒、炖汤、炒肉等。\n\n茄子：是一种原产于亚洲和非洲的茄科蔬菜，属于茄属，是一种一年生草本植物。其果实呈长圆形或卵形，颜色多为紫色，质地肉质。茄子含有丰富的维生素C、维生素E、钾、镁等营养物质，有助于降低胆固醇、增强心血管健康。茄子在烹饪时有多种做法，如烤茄、茄子煲、炒茄子等。尽管白菜和茄子都是常见的蔬菜，但它们在外观、口感和营养成分上有所不同。\"",
                    "role": "assistant",
                    "function_call": null,
                    "tool_calls": null
                }
            }
        ],
        "created": 1717661279,
        "model": "internlm2",
        "object": "chat.completion",
        "system_fingerprint": null,
        "usage": {
            "completion_tokens": 201,
            "prompt_tokens": 130,
            "total_tokens": 331
        }
    }
}.
 Exception: Invalid control character at: line 1 column 157 (char 156), 	 Attempt 1 / 3
2024-06-06 16:08:02.026 | WARNING  | agentscope.models.model:checking_wrapper:182 - Fail to parsing response: {
